taxid,input_term,domain,kingdom,phylum,class,order,family,genus,species
162326,Influenza_A_virus_A_Hong_Kong_1143_99_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11215,Bovine_respirovirus_3,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Respirovirus,s__Bovine_respirovirus_3
132487,Measles_virus_strain_Schwarz,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Morbillivirus,s__Measles_morbillivirus
1980491,Sin_Nombre_orthohantavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Sin_Nombre_orthohantavirus
55097,Mobala_mammarenavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Arenaviridae,g__Mammarenavirus,s__Mobala_mammarenavirus
165512,Influenza_A_virus_A_goose_Guangdong_3_1997_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
359921,Influenza_A_virus_A_Australian_shelduck_Western_Australia_1756_1983_H15N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
83192,Topografov_hantavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Topografov_hantavirus
11295,Rabies_virus_ERA,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Lyssavirus,s__Rabies_lyssavirus
155218,Influenza_A_virus_A_Hong_Kong_482_97_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
444318,Influenza_A_virus_A_Texas_1_1977_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
464314,Influenza_A_virus_A_Anhui_T2_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
644788,Influenza_A_virus_A_Vietnam_1194_2004_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
183764,Influenza_A_virus_A_Puerto_Rico_8_34_Mount_Sinai_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
1968303,Influenza_A_virus_A_chicken_Guangdong_GD15_2016_H7N9,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
41857,Influenza_A_virus_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
89169,Influenza_A_virus_A_Chicken_Pennsylvania_13552_1_98_H7N2NSB,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
82823,Bovine_respiratory_syncytial_virus_strain_lelystad,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Bovine_orthopneumovirus
186539,Reston_ebolavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Ebolavirus,s__Reston_ebolavirus
654811,Influenza_A_virus_A_Perth_16_2009_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11296,Rabies_virus_HEP_FLURY,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Lyssavirus,s__Rabies_lyssavirus
352564,Influenza_A_virus_A_mallard_Astrakhan_263_1982_H14N5,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
280855,Seoul_virus_BjHD01,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Seoul_orthohantavirus
1331831,Influenza_A_virus_A_Taiwan_1_2013_H7N9,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11191,Murine_respirovirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Respirovirus,s__Murine_respirovirus
614035,Influenza_A_virus_A_swine_Belgium_1_1998_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
12455,Borna_disease_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Bornaviridae,g__Borna_disease_virus__S+,s__Borna_disease_virus
11288,Viral_hemorrhagic_septicemia_virus_07_71,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Novirhabdovirus,s__Piscine_novirhabdovirus
506350,Influenza_A_virus_A_Hong_Kong_1_1968_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
504904,Influenza_A_virus_A_Brisbane_59_2007_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
266827,Influenza_A_virus_A_Thailand_1_KAN_1_2004_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
292045,Influenza_A_virus_A_chicken_HongKong_YU427_03_H9N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
303316,Influenza_A_virus_A_Hatay_2004_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
380284,Influenza_A_virus_A_England_268_1996_H7N7,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
562992,Influenza_A_virus_A_Egypt_3300_NAMRU3_2008_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
46920,Rio_Mamore_hantavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Rio_Mamore_hantavirus
381512,Influenza_A_virus_A_New_Caledonia_20_1999_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
529058,Influenza_A_virus_A_Uruguay_716_2007_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
648856,Influenza_A_virus_A_Beijing_501_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
476294,Influenza_A_virus_A_Brisbane_10_2007_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
370811,Influenza_A_virus_A_Anhui_2_2005_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
632134,Influenza_A_virus_A_chicken_Pakistan_UDL_01_2008_H9N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
562988,Influenza_A_virus_A_Egypt_2289_NAMRU3_2008_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
59375,Influenza_A_virus_A_South_Carolina_1_1918_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
292039,Influenza_A_virus_A_chicken_HongKong_SF1_03_H9N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11577,La_Crosse_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Peribunyaviridae,g__Orthobunyavirus,s__La_Crosse_orthobunyavirus
211044,Influenza_A_virus_A_Puerto_Rico_8_1934_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11243,Rinderpest_virus_strain_L,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Morbillivirus,s__Rinderpest_morbillivirus
183741,Influenza_A_virus_A_Chicken_Shanghai_F_98_H9N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11246,Bovine_orthopneumovirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Bovine_orthopneumovirus
11255,Human_respiratory_syncytial_virus_strain_RSB6190,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
2560580,Mammalian_orthorubulavirus_5,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Orthorubulavirus,s__Mammalian_orthorubulavirus_5
11253,Human_respiratory_syncytial_virus_strain_RSB1734,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
1570291,Ebola_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Ebolavirus,s__Zaire_ebolavirus
472511,Influenza_A_virus_A_Indonesia_TLL007_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
260806,Influenza_A_virus_A_FPV_Dutch_1927_H7N7,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
370810,Influenza_A_virus_A_Anhui_1_2005_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
279329,Influenza_B_virus_B_Shandong_7_97,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Betainfluenzavirus,s__Influenza_B_virus
11623,Lymphocytic_choriomeningitis_mammarenavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Arenaviridae,g__Mammarenavirus,s__Lymphocytic_choriomeningitis_mammarenavirus
1173018,Phlebovirus_WCH_97_HN_China_2011,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Phenuiviridae,g__Phlebovirus,s__Phlebovirus_WCH_97_HN_China_2011
461772,Influenza_A_virus_A_Wisconsin_43_2006_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11252,Human_respiratory_syncytial_virus_strain_RSB642,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
11277,Vesicular_stomatitis_Indiana_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Vesiculovirus,s__Indiana_vesiculovirus
382832,Influenza_A_virus_A_VM113_V1_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
132504,Influenza_A_virus_A_X_31_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
186540,Sudan_ebolavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Ebolavirus,s__Sudan_ebolavirus
680692,Influenza_A_virus_A_Hong_Kong_485_1997_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
150127,Influenza_B_virus_B_Osaka_983_97_V3,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Betainfluenzavirus,s__Influenza_B_virus
357210,Influenza_A_virus_A_Vietnam_CL100_2004_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11260,Human_respiratory_syncytial_virus_A_strain_Long,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
556277,Influenza_A_virus_A_swine_Guangdong_02_2005_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
510222,Influenza_A_virus_A_duck_Vietnam_NCVD_9_2007_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
196462,Influenza_A_virus_A_chicken_California_1002a_00_H6N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
642261,Influenza_A_virus_A_California_08_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
